,Best Agent,Best Fitness,Initial P Avg Fitness,P Avg Fitness,P Gain,Max Recorded P Avg Fitness,Max Recorded P Gain
44,"[48, 66, 27, 26, 17, 8, 24, 9, 14, 1, 0, 2]",0.8946143192903736,0.8719735353532857,0.8731906382111184,0.0012171028578327192,0.892547892417266,0.020574357063980253
45,"[52, 32, 23, 23, 22, 17, 16, 12, 15, 17, 13, 0]",0.8944894529339125,0.8736780588182552,0.8868761299051067,0.013198071086851448,0.893479903169412,0.019801844351156728
46,"[52, 28, 22, 27, 25, 15, 14, 12, 18, 18, 11, 0]",0.8944477535194738,0.8694543375149386,0.8878176528085181,0.018363315293579485,0.893136176835527,0.023681839320588427
47,"[54, 28, 24, 25, 20, 18, 15, 13, 13, 20, 12, 0]",0.8945754121525329,0.8732496665737596,0.886059028651881,0.012809362078121445,0.8942009980976918,0.02095133152393225
48,"[48, 61, 32, 38, 12, 9, 5, 6, 10, 18, 2, 1]",0.8946143192903736,0.8737174452314761,0.8882111599388902,0.014493714707414118,0.8922971329832113,0.01857968775173524
49,"[54, 28, 20, 28, 21, 18, 15, 11, 14, 20, 13, 0]",0.8945496403954583,0.870493503721367,0.8780682710798524,0.00757476735848539,0.8922249194911589,0.021731415769791873
50,"[57, 27, 19, 25, 24, 18, 16, 13, 13, 19, 11, 0]",0.894633408869131,0.8742226175574355,0.8899941931438682,0.015771575586432718,0.8929095963460685,0.018686978788633013
51,"[53, 31, 21, 24, 22, 17, 17, 12, 14, 20, 11, 0]",0.8945897437079028,0.8719278699369091,0.8838729269613119,0.01194505702440285,0.89350825229042,0.021580382353510896
52,"[57, 24, 22, 26, 23, 17, 15, 14, 12, 19, 13, 0]",0.894585118718288,0.8726357970982661,0.8858777948738649,0.013241997775598757,0.8938546666767221,0.02121886957845598
53,"[51, 31, 20, 25, 27, 15, 15, 14, 16, 18, 10, 0]",0.8943943343248458,0.8733741595765193,0.8885961476598382,0.015221988083318871,0.893406488768875,0.020032329192355647
54,"[53, 29, 22, 25, 19, 19, 17, 15, 11, 21, 11, 0]",0.8944650356163285,0.8715471511774284,0.8913929938153919,0.019845842637963518,0.8934348744970991,0.021887723319670704
55,"[45, 59, 30, 38, 11, 7, 18, 12, 7, 13, 0, 2]",0.893925704434915,0.8697860737082705,0.8798286292205831,0.01004255551231259,0.893216581839507,0.023430508131236483
56,"[50, 30, 23, 29, 22, 18, 13, 14, 14, 18, 11, 0]",0.8943282158624084,0.8746298654743283,0.8926664613321793,0.018036595857851,0.8933432008798637,0.018713335405535436
57,"[52, 61, 30, 36, 16, 13, 3, 6, 16, 8, 1, 0]",0.8954213549087882,0.8715663251690101,0.8897009386111777,0.018134613442167602,0.8919774148989879,0.02041108972997774
58,"[54, 27, 22, 25, 25, 17, 15, 14, 13, 18, 12, 0]",0.8946073695384273,0.8727263574469534,0.8935724846447839,0.020846127197830522,0.8939500826277356,0.021223725180782194
59,"[57, 29, 20, 24, 24, 16, 14, 13, 15, 18, 12, 0]",0.894623852069977,0.8712795673943095,0.8885109712483483,0.017231403854038874,0.8942758473911725,0.022996279996863045
60,"[47, 60, 48, 15, 15, 5, 12, 10, 11, 16, 3, 0]",0.8943934592995038,0.872357715680726,0.8850191201933041,0.012661404512578134,0.8928313427013208,0.020473627020594853
61,"[52, 25, 25, 26, 25, 16, 16, 13, 14, 20, 10, 0]",0.8944087160637242,0.8724810377977829,0.8829667207942906,0.010485682996507761,0.8931609735227307,0.020679935724947862
62,"[56, 25, 20, 28, 25, 16, 14, 13, 15, 19, 11, 0]",0.8945811455271439,0.8732953978234189,0.8891701243216293,0.015874726498210423,0.8937255907570254,0.020430192933606484
63,"[54, 28, 22, 26, 21, 17, 16, 15, 12, 19, 12, 0]",0.8945949026351077,0.8723865604178517,0.8841714176789699,0.01178485726111822,0.8935063567790134,0.02111979636116168
64,"[59, 79, 35, 10, 18, 11, 13, 6, 8, 1, 0, 2]",0.8965933774838221,0.8733342556103177,0.875262848273264,0.0019285926629462047,0.8954766071365978,0.02214235152628008
65,"[56, 27, 22, 25, 24, 15, 16, 13, 13, 20, 11, 0]",0.89464837274048,0.8733191015575885,0.8806251705517539,0.0073060689941654156,0.8942861421320855,0.020967040574496942
66,"[56, 29, 20, 24, 22, 18, 16, 13, 14, 19, 11, 0]",0.8946651305970753,0.8714159972276561,0.8869135582624209,0.01549756103476485,0.8929061993228631,0.021490202095207023
67,"[58, 26, 20, 24, 24, 18, 15, 13, 13, 21, 10, 0]",0.8946163942908638,0.8725988195435942,0.890220530935932,0.017621711392337813,0.893471561122972,0.020872741579377796
68,"[62, 70, 33, 24, 17, 4, 14, 5, 4, 3, 3, 3]",0.89702118006316,0.8707920878714472,0.8866485475083813,0.01585645963693405,0.8946719529961022,0.02387986512465501
69,"[55, 30, 21, 23, 24, 16, 15, 13, 14, 19, 12, 0]",0.8946531506630585,0.873079057461858,0.888622889920476,0.015543832458618012,0.8935032772641103,0.020424219802252286
70,"[54, 30, 19, 23, 25, 19, 16, 11, 14, 21, 10, 0]",0.8945381995310163,0.8694652198353006,0.8866233037170397,0.017158083881739117,0.8937103921065522,0.02424517227125167
71,"[54, 30, 21, 24, 23, 18, 14, 14, 14, 19, 11, 0]",0.8946426524082173,0.8704975895616875,0.8888494382083613,0.01835184864667372,0.8941996098878352,0.023702020326147655
72,"[53, 30, 23, 21, 26, 15, 15, 14, 14, 18, 13, 0]",0.8944958742656315,0.8716431813634702,0.8890774931044958,0.01743431174102561,0.8934148149568945,0.021771633593424267
73,"[54, 32, 19, 22, 24, 18, 16, 13, 12, 20, 12, 0]",0.8945603290509628,0.8730234054892153,0.8824936250176694,0.00947021952845406,0.8936228047422563,0.020599399253040995
74,"[57, 27, 20, 25, 23, 17, 16, 13, 13, 19, 12, 0]",0.8946755092064725,0.8736545478119493,0.8843987246362258,0.01074417682427653,0.8933534360931467,0.01969888828119737
75,"[62, 78, 27, 13, 15, 13, 13, 7, 6, 4, 4, 0]",0.89702118006316,0.8726681343310589,0.887457180230244,0.01478904589918506,0.8963431857648753,0.02367505143381632
76,"[60, 70, 27, 20, 18, 7, 15, 8, 2, 4, 11, 0]",0.8967403472981241,0.8712348687602065,0.8870776279057304,0.01584275914552391,0.8948045491974852,0.023569680437278695
77,"[52, 30, 22, 25, 22, 19, 14, 14, 13, 19, 12, 0]",0.8945410629777721,0.8736156107084941,0.8884252039752966,0.014809593266802423,0.8936297789454067,0.0200141682369126
78,"[58, 66, 26, 23, 17, 14, 10, 14, 8, 2, 3, 1]",0.8964417678583773,0.8708420454023107,0.8748841890246547,0.004042143622344008,0.8945282114978863,0.02368616609557561
79,"[58, 28, 18, 24, 25, 18, 14, 12, 14, 21, 10, 0]",0.8945731965163862,0.869647087978353,0.8803352250841692,0.010688137105816176,0.8935934498892234,0.023946361910870406
80,"[45, 19, 50, 38, 27, 15, 15, 11, 9, 10, 3, 0]",0.8929775808050807,0.8687896468525241,0.8876438219517265,0.018854175099202397,0.8900143178560905,0.021224671003566398
81,"[53, 31, 19, 23, 26, 16, 17, 14, 12, 20, 11, 0]",0.8945188644644457,0.8738070810361735,0.8875129582116176,0.013705877175444026,0.8939152619963465,0.020108180960172972
82,"[59, 74, 26, 24, 12, 12, 18, 6, 2, 3, 2, 4]",0.8965933774838221,0.871131564190152,0.8838297287085843,0.012698164518432309,0.8938347344789085,0.022703170288756458
83,"[56, 24, 24, 25, 22, 18, 16, 14, 12, 19, 12, 0]",0.8945768248933015,0.8699893379902484,0.8859865282403208,0.0159971902500724,0.8934624378093089,0.02347309981906054
84,"[45, 55, 42, 39, 10, 16, 11, 11, 4, 3, 6, 0]",0.893925704434915,0.8726682515951117,0.8864192597462774,0.0137510081511657,0.8910570578994045,0.018388806304292737
85,"[56, 67, 41, 28, 9, 8, 14, 5, 5, 3, 3, 3]",0.8961237386513863,0.8744841864048907,0.8807249404432226,0.006240754038331908,0.8945374211689949,0.020053234764104255
86,"[54, 33, 19, 24, 21, 18, 16, 11, 14, 21, 11, 0]",0.8945489570232893,0.8730053887177037,0.8864609519393899,0.013455563221686173,0.8935899949079904,0.02058460619028668
87,"[51, 32, 19, 24, 22, 23, 13, 12, 15, 21, 10, 0]",0.8943329276684953,0.8704289129298439,0.8875843540130114,0.017155441083167466,0.8928564465943548,0.02242753366451089
88,"[51, 29, 25, 25, 25, 15, 16, 13, 12, 20, 11, 0]",0.8944284782381496,0.8713504229725874,0.8886653537309013,0.017314930758313918,0.8926514011293044,0.021300978156717054
89,"[59, 23, 22, 24, 24, 17, 15, 13, 13, 18, 14, 0]",0.8945077777422197,0.8722602787446821,0.8840872803358337,0.011827001591151576,0.8929141991147551,0.020653920370072965
90,"[60, 67, 31, 20, 20, 6, 6, 14, 10, 7, 0, 1]",0.8967403472981241,0.8732927016703783,0.8871938101504326,0.013901108480054325,0.893895085558277,0.0206023838878987
91,"[42, 54, 42, 32, 17, 21, 11, 13, 1, 5, 2, 2]",0.8931509384642162,0.8707498343352836,0.8701592145475026,-0.000590619787781077,0.8923421421955251,0.021592307860241466
92,"[54, 27, 23, 24, 21, 20, 15, 14, 12, 19, 13, 0]",0.8945445969972423,0.8719820560521498,0.8913777040110734,0.019395647958923568,0.8938875922369217,0.021905536184771868
93,"[53, 32, 21, 24, 22, 15, 16, 13, 16, 20, 10, 0]",0.8945190204524324,0.8731537892425116,0.8909814485595223,0.01782765931701069,0.8928083637078668,0.019654574465355124
94,"[55, 70, 21, 26, 14, 10, 13, 9, 3, 19, 2, 0]",0.89595683763357,0.8748166949077149,0.8893133248089771,0.014496629901262215,0.8937877284744761,0.01897103356676122
95,"[58, 30, 20, 22, 24, 18, 12, 13, 14, 19, 12, 0]",0.8944733332872933,0.8725043841083747,0.8890363601588531,0.016531976050478403,0.8929967671738344,0.02049238306545964
