,Best Agent,Best Fitness,Initial P Avg Fitness,P Avg Fitness,P Gain,Max Recorded P Avg Fitness,Max Recorded P Gain
20,"[65, 70, 37, 25, 11, 6, 10, 9, 6, 3, 0, 0]",0.8974124110502328,0.8736359578662508,0.8859447468701472,0.012308789003896425,0.8949434513464171,0.02130749348016625
21,"[52, 35, 19, 25, 23, 15, 15, 13, 12, 23, 10, 0]",0.8944096398841155,0.8723024750409408,0.8769522188617381,0.004649743820797303,0.892175042781848,0.019872567740907177
22,"[53, 30, 21, 25, 25, 15, 15, 14, 13, 19, 12, 0]",0.8945932498292046,0.8716673012177383,0.8832843350714578,0.011617033853719483,0.8919538559224691,0.02028655470473084
23,"[56, 28, 20, 25, 22, 17, 14, 17, 12, 18, 13, 0]",0.8945714445567805,0.871840930386407,0.8873208156636305,0.015479885277223548,0.891480112216851,0.019639181830443997
24,"[53, 30, 22, 25, 22, 18, 14, 14, 14, 19, 11, 0]",0.8946019289330704,0.8740739343042092,0.8838118274494784,0.009737893145269183,0.8931355306740945,0.019061596369885248
25,"[57, 26, 20, 28, 20, 18, 16, 13, 14, 18, 12, 0]",0.8945899257586741,0.8726796198175204,0.884267673403668,0.011588053586147562,0.892727799701385,0.020048179883864647
26,"[55, 30, 18, 28, 21, 16, 16, 12, 15, 18, 13, 0]",0.8945548918218931,0.8739279184639662,0.886400170232882,0.012472251768915754,0.8911611471817972,0.01723322871783095
27,"[54, 31, 20, 24, 23, 19, 15, 13, 14, 18, 11, 0]",0.8945811869304683,0.8698496205148244,0.8853000853178447,0.015450464803020258,0.8910781095611892,0.021228489046364762
28,"[54, 29, 22, 22, 26, 16, 15, 15, 12, 19, 12, 0]",0.8945770472902168,0.8732658206255266,0.8813132046090679,0.008047383983541323,0.8929030998348323,0.01963727920930569
29,"[64, 76, 22, 26, 20, 9, 3, 7, 12, 3, 0, 0]",0.8972857761065006,0.8703541256743139,0.884751276802341,0.014397151128027086,0.8906544673780588,0.02030034170374484
30,"[55, 31, 20, 24, 23, 15, 16, 13, 14, 19, 12, 0]",0.894627404828466,0.8704064423276615,0.8839892719470247,0.01358282961936319,0.8924579920591372,0.022051549731475717
31,"[53, 74, 19, 31, 10, 18, 5, 8, 13, 2, 2, 7]",0.8956059378945972,0.873864382422021,0.8833028898335564,0.009438507411535402,0.8896005255956798,0.01573614317365879
32,"[56, 62, 35, 25, 16, 8, 16, 2, 7, 9, 3, 3]",0.8961237386513863,0.8729433149791932,0.884404796707027,0.011461481727833789,0.8933083618944592,0.020365046915265972
33,"[54, 29, 22, 23, 24, 16, 18, 12, 13, 20, 11, 0]",0.8946060912484409,0.8721801129536563,0.8885846512920714,0.016404538338415153,0.8938502012699167,0.021670088316260383
34,"[48, 78, 14, 22, 24, 17, 17, 12, 1, 6, 1, 2]",0.8946143192903736,0.8706237310630907,0.8771782332141275,0.006554502151036812,0.8933942520418181,0.02277052097872745
35,"[57, 28, 20, 24, 23, 17, 16, 13, 13, 20, 11, 0]",0.8946756382108559,0.8702593370652458,0.8870772744387944,0.01681793737354853,0.8928128265332468,0.022553489468000953
36,"[57, 26, 21, 24, 24, 16, 17, 12, 13, 21, 11, 0]",0.8946364202304489,0.8706021218051994,0.8811990935346743,0.010596971729474935,0.8914380408345098,0.02083591902931048
37,"[57, 69, 21, 27, 27, 11, 3, 18, 5, 4, 0, 0]",0.8962852992947482,0.8728408903507474,0.8780648003947477,0.005223910044000246,0.8908029826031335,0.017962092252386097
38,"[55, 68, 26, 22, 24, 7, 13, 3, 9, 6, 9, 0]",0.89595683763357,0.8720000367993243,0.8843270858615638,0.012327049062239581,0.8925227326055679,0.020522695806243663
39,"[58, 67, 25, 32, 20, 10, 4, 18, 5, 3, 0, 0]",0.8964417678583773,0.8720736177016267,0.8797785058554795,0.007704888153852729,0.8940172718689604,0.02194365416733368
40,"[57, 23, 22, 26, 25, 16, 16, 12, 15, 18, 12, 0]",0.8945454332158778,0.8713374723775823,0.8778397201968333,0.006502247819251017,0.8909449100277963,0.019607437650214
41,"[49, 59, 28, 36, 20, 12, 13, 8, 8, 2, 6, 1]",0.8948271260835912,0.8723406763754288,0.8855360010551813,0.013195324679752485,0.8912081681395511,0.01886749176412228
42,"[53, 29, 22, 22, 23, 15, 20, 12, 13, 23, 10, 0]",0.8944018553784713,0.8729598041900535,0.8899231413267166,0.016963337136663093,0.8901452930712864,0.017185488881232946
43,"[56, 26, 22, 26, 23, 16, 15, 12, 15, 20, 11, 0]",0.8946484801955077,0.8712311531509045,0.8875944518361,0.016363298685195482,0.8924481133043072,0.021216960153402686
44,"[57, 28, 19, 25, 23, 16, 16, 13, 14, 18, 13, 0]",0.8946382816742638,0.8738720777467348,0.8805828204770756,0.00671074273034078,0.8922893597581861,0.01841728201145132
45,"[57, 25, 21, 27, 23, 16, 16, 13, 14, 18, 12, 0]",0.8946267461498083,0.8728256426097463,0.8828380512558968,0.010012408646150495,0.892389566697146,0.01956392408739971
46,"[59, 25, 24, 22, 21, 18, 15, 13, 14, 20, 11, 0]",0.8945247240028967,0.8711098395481877,0.8781968662201498,0.007087026671962149,0.8921668715541076,0.021057032005919907
47,"[55, 29, 21, 25, 21, 18, 15, 14, 14, 19, 11, 0]",0.8946481203848395,0.8704546397465855,0.8853948920709535,0.014940252324367909,0.8932985629582184,0.022843923211632866
48,"[56, 61, 40, 22, 21, 9, 4, 11, 10, 3, 3, 2]",0.8961237386513863,0.873000177691481,0.8615380508490925,-0.011462126842388454,0.8899122427082466,0.016912065016765676
49,"[55, 28, 21, 24, 24, 17, 15, 11, 16, 19, 12, 0]",0.8946315167167166,0.8718487514011506,0.8832283999365176,0.011379648535366993,0.8925450677155369,0.020696316314386287
50,"[54, 31, 21, 23, 23, 17, 16, 13, 14, 19, 11, 0]",0.8946301779171846,0.8737431800328898,0.8874825185856633,0.013739338552773539,0.8938825557374567,0.02013937570456692
51,"[55, 27, 22, 25, 22, 18, 17, 12, 13, 19, 12, 0]",0.8946383565255113,0.8718256774122488,0.885589058235076,0.013763380822827243,0.8926326535968808,0.02080697618463201
52,"[55, 25, 24, 26, 25, 16, 15, 13, 13, 19, 11, 0]",0.8945566789369028,0.8727966770968283,0.8892153896136635,0.016418712516835243,0.8924347450015598,0.01963806790473155
53,"[47, 18, 43, 38, 32, 17, 13, 9, 11, 9, 5, 0]",0.8932269461169204,0.8707138815005089,0.8826263699027763,0.01191248840226744,0.8895379904944513,0.01882410899394238
54,"[53, 65, 23, 27, 17, 13, 11, 11, 14, 5, 0, 3]",0.8956059378945972,0.8709990050608956,0.8794649750187863,0.008465969957890729,0.8928361838086428,0.021837178747747266
55,"[59, 26, 19, 26, 23, 16, 16, 12, 14, 19, 12, 0]",0.8946127905068614,0.8720721163472919,0.8797198103107288,0.007647693963436897,0.8925214130516737,0.02044929670438178
56,"[54, 27, 21, 27, 24, 17, 13, 13, 15, 20, 11, 0]",0.8945903326813107,0.8734826906651669,0.8865622002310789,0.013079509565911973,0.8919282475628748,0.018445556897707882
57,"[56, 26, 22, 25, 23, 18, 15, 13, 14, 19, 11, 0]",0.8946625390562913,0.8724163524111213,0.8822150976141974,0.009798745203076109,0.8938259589363866,0.021409606525265357
58,"[53, 28, 20, 28, 22, 15, 18, 13, 16, 18, 11, 0]",0.894492666825431,0.8709804716361309,0.8832717372308552,0.012291265594724265,0.8919459267899772,0.02096545515384629
59,"[61, 75, 27, 14, 27, 8, 14, 7, 7, 1, 0, 1]",0.8968828834513269,0.8738110814325334,0.872083869270907,-0.0017272121616264124,0.8945658179975942,0.020754736565060772
60,"[55, 29, 21, 24, 23, 18, 15, 12, 14, 20, 11, 0]",0.8946717425682241,0.8709254850431217,0.8773252244160762,0.0063997393729544605,0.8930809451576895,0.022155460114567815
61,"[56, 27, 21, 25, 24, 16, 16, 12, 13, 21, 11, 0]",0.8946606898921632,0.8722395988311976,0.8837338524391894,0.011494253607991833,0.892643903380952,0.020404304549754393
62,"[58, 26, 21, 23, 26, 16, 15, 14, 13, 19, 11, 0]",0.8946074231752331,0.8726574213402094,0.8818420101412169,0.009184588801007476,0.8926239723212659,0.019966550981056486
63,"[57, 80, 33, 13, 17, 5, 5, 5, 7, 6, 13, 1]",0.8962852992947482,0.8745818752137012,0.8838525265675976,0.009270651353896375,0.8920789919867027,0.017497116773001475
64,"[55, 29, 21, 25, 21, 18, 16, 13, 15, 19, 10, 0]",0.8945914653266673,0.8729748340501825,0.8834035064098248,0.010428672359642288,0.8921152143619748,0.019140380311792327
65,"[54, 30, 21, 24, 22, 19, 16, 11, 15, 18, 12, 0]",0.8945962098720645,0.8738301129069632,0.8870940127391868,0.013263899832223536,0.8916096993697852,0.01777958646282196
66,"[55, 28, 22, 25, 23, 16, 15, 12, 14, 21, 11, 0]",0.8946521268973238,0.8716213065053219,0.883267795886943,0.011646489381621161,0.8929067867754756,0.021285480270153756
67,"[56, 28, 20, 24, 24, 17, 15, 13, 14, 19, 12, 0]",0.8946783630257175,0.8722039815682149,0.889008009242754,0.016804027674539146,0.8935185835115275,0.021314601943312583
68,"[63, 81, 28, 20, 7, 11, 9, 4, 10, 3, 6, 0]",0.8971554200880408,0.8716221654149071,0.8657028456408601,-0.005919319774047027,0.8909164587931222,0.01929429337821509
69,"[44, 69, 47, 9, 11, 14, 13, 8, 3, 22, 2, 0]",0.8936777791546195,0.8701557318912486,0.8797625935456693,0.009606861654420706,0.8882231555293809,0.018067423638132296
70,"[54, 28, 21, 23, 24, 19, 15, 14, 14, 19, 11, 0]",0.8945781686407652,0.8730717653672145,0.8861820021546797,0.013110236787465146,0.8923994284364105,0.019327663069195977
71,"[55, 29, 21, 23, 22, 20, 15, 12, 14, 18, 13, 0]",0.8946045033853428,0.8734125120845576,0.8780152429106495,0.004602730826091861,0.8919942618802666,0.018581749795709035
72,"[45, 64, 35, 41, 21, 4, 4, 8, 5, 7, 0, 8]",0.893925704434915,0.8704076155540708,0.8817176809709276,0.011310065416856863,0.8894356460589786,0.019028030504907867
73,"[53, 66, 32, 15, 24, 7, 7, 24, 5, 1, 8, 0]",0.8956059378945972,0.8721481459744096,0.8571187809380849,-0.015029365036324682,0.8923168616497733,0.020168715675363713
74,"[55, 26, 23, 26, 24, 16, 15, 12, 14, 20, 11, 0]",0.8946272996893588,0.8720734712085791,0.8880656504645656,0.015992179255986505,0.8928546451959158,0.0207811739873367
75,"[56, 64, 35, 25, 8, 16, 18, 9, 5, 4, 2, 0]",0.8961237386513863,0.8702202336519517,0.8757777573092342,0.00555752365728257,0.890535301258066,0.020315067606114345
76,"[55, 66, 39, 16, 21, 7, 11, 3, 11, 10, 3, 0]",0.89595683763357,0.8727253896359884,0.8691199766624581,-0.003605412973530342,0.8910115188283662,0.01828612919237771
77,"[64, 68, 28, 25, 18, 11, 5, 7, 8, 6, 1, 1]",0.8972857761065006,0.8734662785323354,0.8783625504773412,0.004896271945005859,0.8910029101802017,0.01753663164786634
78,"[60, 65, 36, 27, 16, 12, 7, 2, 5, 6, 5, 1]",0.8967403472981241,0.8745856561250208,0.8827802925129278,0.008194636387906962,0.893021210077439,0.018435553952418138
79,"[56, 29, 19, 24, 23, 19, 14, 13, 14, 19, 12, 0]",0.8946499201661026,0.8713928054115196,0.8782057919890173,0.006812986577497626,0.8931115709010249,0.021718765489505243
80,"[56, 30, 19, 24, 23, 17, 17, 11, 14, 20, 11, 0]",0.8946282648979403,0.8721065336734333,0.8820338093687111,0.009927275695277848,0.8917973158434893,0.019690782170056043
81,"[55, 30, 20, 22, 23, 19, 16, 13, 13, 20, 11, 0]",0.8946024175045454,0.8742581416238976,0.8854095817562653,0.011151440132367685,0.8916932595507965,0.01743511792689889
82,"[55, 28, 20, 27, 24, 15, 14, 14, 15, 18, 12, 0]",0.8946114747158905,0.8726918111457997,0.8799493968561394,0.007257585710339631,0.8920252434634834,0.019333432317683696
83,"[57, 27, 21, 25, 23, 17, 15, 12, 14, 20, 11, 0]",0.8946751337308441,0.8727912240192378,0.8881892704899687,0.015398046470730842,0.8930407921911513,0.02024956817191348
84,"[44, 65, 32, 29, 15, 9, 15, 11, 11, 7, 4, 0]",0.8936777791546195,0.872929939209213,0.8722300812764394,-0.0006998579327736065,0.8896366481457627,0.016706708936549686
85,"[50, 60, 33, 21, 36, 14, 7, 13, 1, 6, 0, 1]",0.8950323070428041,0.8724372018091567,0.8830510038300546,0.0106138020208979,0.8888408614340568,0.01640365962490009
86,"[55, 62, 33, 27, 26, 3, 16, 5, 6, 8, 1, 0]",0.89595683763357,0.8731869174670269,0.8851961930420263,0.012009275574999423,0.890779382051834,0.01759246458480712
87,"[56, 26, 21, 26, 23, 17, 15, 14, 13, 19, 12, 0]",0.8946569410271803,0.8714671013687919,0.8865343450165587,0.015067243647766793,0.8916660492494285,0.020198947880636586
88,"[63, 69, 34, 26, 13, 6, 11, 7, 4, 6, 3, 0]",0.8971554200880408,0.8717695905621673,0.8696645199633896,-0.0021050705987777363,0.8920583219586635,0.02028873139649623
89,"[55, 29, 21, 24, 23, 17, 16, 13, 13, 20, 11, 0]",0.8946728362602995,0.8704304574603072,0.8796499511307978,0.009219493670490575,0.893019754904783,0.022589297444475798
90,"[58, 26, 20, 25, 25, 15, 15, 14, 13, 20, 11, 0]",0.8946302926897065,0.8740644601390709,0.8812649215183217,0.007200461379250789,0.8920726568947589,0.01800819675568799
91,"[54, 81, 15, 36, 16, 11, 3, 4, 7, 9, 4, 2]",0.8957843315418874,0.8716752236235595,0.8875804858259326,0.015905262202373094,0.8945145260379869,0.02283930241442733
92,"[56, 27, 20, 24, 24, 18, 15, 12, 15, 20, 11, 0]",0.894634486333793,0.8721742693517723,0.8817605923619349,0.0095863230101626,0.8920583157373113,0.019884046385538978
93,"[58, 64, 26, 29, 21, 10, 7, 9, 8, 10, 0, 0]",0.8964417678583773,0.8713782136618068,0.8754078751594736,0.004029661497666814,0.8919997294445982,0.020621515782791366
94,"[59, 24, 21, 26, 23, 16, 16, 12, 15, 18, 12, 0]",0.8945829324774216,0.8712201633398609,0.885960439774883,0.014740276435022182,0.892583359745442,0.021363196405581153
95,"[56, 28, 20, 23, 23, 18, 17, 11, 15, 19, 12, 0]",0.8946094193006574,0.8702768287156668,0.885053519843835,0.014776691128168151,0.8929589626769997,0.022682133961332895
